customer_id,order_date,total_amount
366,2025-12-19,44.19
366,2025-11-30,31.64
366,2025-11-28,72.79
367,2025-12-10,127.83
367,2025-12-20,144.92
367,2025-11-28,137.85
367,2025-12-04,40.21
367,2025-12-08,76.09
367,2025-12-31,102.86
367,2025-11-03,57.09
367,2025-12-25,41.4
368,2025-12-01,51.23
368,2025-11-16,147.22
368,2025-12-22,93.82
368,2025-12-07,37.9
368,2025-12-13,99.93
368,2026-01-01,68.4
368,2025-11-10,66.69
368,2025-12-16,88.68
368,2025-12-13,111.86
369,2025-11-30,105.89
369,2025-11-28,109.99
369,2025-11-19,113.21
369,2025-11-18,60.81
369,2025-11-24,134.74
370,2025-12-06,104.3
370,2025-12-20,110.84
370,2025-11-06,64.14
370,2025-11-11,89.05
370,2025-11-18,132.0
370,2025-12-14,57.12
370,2025-12-25,145.62
370,2025-11-15,63.87
371,2025-12-05,122.58
371,2025-11-07,36.84
371,2025-11-24,147.06
371,2025-12-18,95.32
371,2025-12-19,35.77
371,2025-11-21,128.41
371,2025-11-25,92.79
372,2025-11-17,101.83
372,2025-11-14,103.64
372,2026-01-01,147.24
372,2025-12-25,99.98
372,2025-11-09,137.24
372,2025-12-26,106.92
372,2025-12-29,52.79
372,2025-12-07,122.45
373,2025-11-10,93.57
373,2025-11-10,67.89
373,2025-11-06,147.02
373,2025-11-09,66.36
373,2025-11-11,111.08
374,2025-12-26,84.5
374,2025-12-22,74.4
374,2025-11-22,60.11
375,2025-12-18,238.25
375,2025-12-14,130.69
375,2025-12-19,164.77
375,2025-12-16,142.53
375,2025-12-19,241.89
375,2025-12-20,146.06
375,2025-12-14,100.07
375,2025-12-18,346.57
375,2025-12-13,258.78
375,2025-12-23,392.2
375,2025-12-16,481.83
375,2025-12-24,172.21
375,2025-12-26,310.1
375,2025-12-15,260.58
375,2025-12-13,218.94
375,2025-12-21,256.7
375,2025-12-31,115.23
375,2025-12-29,183.53
375,2025-12-29,320.95
375,2025-12-15,448.77
376,2025-12-09,126.36
376,2025-11-13,93.6
376,2025-11-20,97.9
376,2025-12-19,47.8
376,2025-12-05,65.56
376,2025-12-17,97.0
376,2025-11-04,81.93
377,2025-11-24,142.75
377,2025-12-07,86.39
377,2025-11-22,129.41
378,2025-12-31,352.04
378,2025-12-29,413.39
378,2025-12-26,371.4
378,2025-12-20,257.65
378,2025-12-21,116.11
378,2025-12-14,306.51
378,2025-12-28,104.2
378,2025-12-23,292.51
378,2025-12-28,414.37
378,2025-12-26,493.01
378,2025-12-21,425.75
378,2026-01-01,326.76
378,2025-12-18,344.15
378,2025-12-26,252.38
378,2025-12-15,339.78
378,2025-12-22,283.73
378,2025-12-27,186.53
378,2026-01-01,434.15
378,2025-12-22,430.54
378,2025-12-15,205.79
379,2025-12-31,129.11
379,2025-12-27,85.93
379,2025-11-08,101.83
379,2025-11-08,59.69
379,2025-12-02,94.93
379,2025-12-05,79.81
379,2025-11-12,105.08
379,2025-12-24,32.52
380,2025-11-21,42.67
381,2025-11-24,49.9
381,2025-07-29,20.99
381,2025-08-24,34.76
382,2025-11-28,36.14
382,2025-11-16,132.58
382,2025-12-04,88.0
382,2025-12-25,62.47
382,2025-11-05,47.44
382,2025-12-29,30.88
382,2025-12-30,38.54
382,2025-12-10,92.45
382,2025-12-30,135.36
383,2025-11-10,35.84
383,2025-12-18,123.34
383,2025-11-29,52.23
383,2025-12-09,92.99
383,2025-11-19,35.47
383,2025-11-20,100.71
383,2025-12-25,65.59
384,2025-12-16,418.59
384,2025-12-19,307.42
384,2025-12-24,166.43
384,2025-12-22,376.29
384,2025-12-28,479.59
384,2025-12-15,471.22
384,2025-12-22,321.89
384,2025-12-15,368.96
384,2025-12-14,232.46
384,2025-12-18,265.47
384,2025-12-13,331.85
384,2025-12-29,170.83
384,2025-12-31,116.57
384,2025-12-25,319.95
384,2025-12-17,145.9
384,2025-12-20,194.77
384,2025-12-13,171.61
384,2025-12-18,183.11
385,2025-11-13,69.84
385,2025-12-21,38.73
385,2025-11-13,105.33
385,2025-11-08,123.89
385,2025-11-28,68.99
385,2025-12-07,134.92
385,2025-11-09,117.63
386,2025-11-12,118.76
386,2025-12-11,51.71
386,2025-11-09,53.37
387,2025-10-02,78.52
387,2025-11-30,86.61
387,2025-09-01,25.44
387,2025-08-29,24.77
388,2025-08-28,53.27
388,2025-10-14,74.06
389,2025-11-09,24.73
389,2025-12-05,74.04
389,2025-07-13,30.64
389,2025-10-09,54.72
390,2026-01-01,241.75
390,2025-12-14,367.69
390,2025-12-22,380.29
390,2025-12-20,337.51
390,2025-12-18,164.58
390,2025-12-26,321.39
390,2025-12-20,189.84
390,2025-12-14,431.0
390,2025-12-14,241.93
390,2025-12-15,117.33
390,2025-12-27,232.22
390,2025-12-20,264.96
390,2025-12-25,344.04
390,2025-12-20,276.22
390,2025-12-13,204.53
390,2025-12-16,377.61
390,2025-12-31,215.27
390,2025-12-15,266.21
391,2025-12-20,62.75
392,2025-12-25,151.44
392,2025-12-30,124.36
392,2025-12-14,350.27
392,2025-12-16,244.66
392,2025-12-20,201.45
392,2026-01-01,178.52
392,2025-12-20,297.81
392,2025-12-22,335.24
392,2025-12-17,338.78
392,2025-12-14,423.36
392,2025-12-17,218.3
393,2025-12-14,49.75
393,2025-12-17,53.84
393,2025-11-08,76.17
393,2025-12-08,96.62
394,2025-12-27,103.85
394,2025-11-15,51.28
394,2025-12-02,50.62
394,2025-12-03,115.79
395,2025-12-24,102.58
395,2025-12-29,107.93
395,2025-12-24,67.06
395,2025-12-07,141.93
395,2025-12-17,69.93
395,2025-11-06,136.34
396,2025-12-18,109.56
396,2025-12-31,127.93
396,2025-12-29,149.63
396,2025-12-23,55.01
396,2025-11-22,135.57
396,2025-11-15,68.37
397,2025-12-22,188.26
397,2025-12-23,443.64
397,2025-12-20,369.96
397,2025-12-23,464.69
397,2025-12-24,404.0
397,2025-12-31,372.19
397,2025-12-26,490.62
397,2025-12-26,133.49
397,2025-12-19,249.58
397,2025-12-28,406.34
397,2025-12-15,231.42
397,2025-12-16,172.98
397,2025-12-20,271.27
397,2025-12-23,390.44
398,2025-12-15,54.79
398,2025-12-13,119.43
398,2025-12-14,77.79
398,2025-11-03,62.3
398,2025-11-16,140.58
399,2025-10-26,83.6
400,2025-11-08,47.18
400,2025-12-14,144.76
400,2025-12-26,33.07
400,2025-11-14,37.49
400,2025-11-16,62.09
401,2025-10-14,84.71
401,2025-11-21,63.67
402,2025-12-26,70.72
403,2025-12-27,75.23
404,2025-12-20,36.33
405,2025-12-22,304.23
405,2025-12-14,222.42
405,2025-12-30,170.85
405,2025-12-19,278.16
405,2025-12-17,231.53
405,2025-12-26,400.73
405,2025-12-25,448.5
405,2025-12-17,225.17
405,2025-12-26,152.67
405,2026-01-01,339.14
405,2025-12-25,371.09
405,2025-12-29,349.99
405,2025-12-30,167.54
405,2025-12-25,443.87
405,2026-01-01,290.19
405,2025-12-27,135.26
405,2025-12-24,428.22
406,2025-07-08,52.14
407,2025-12-16,85.31
407,2025-12-28,147.75
407,2025-12-30,115.13
407,2025-11-28,130.66
407,2025-11-15,113.64
408,2025-11-03,117.04
408,2025-12-10,103.44
408,2025-11-09,136.37
409,2025-12-18,445.0
409,2025-12-25,378.07
409,2025-12-18,445.39
409,2025-12-31,410.2
409,2025-12-13,317.7
409,2026-01-01,122.46
409,2025-12-18,242.88
409,2025-12-31,166.98
409,2025-12-26,451.97
409,2025-12-27,125.25
409,2025-12-31,129.35
409,2025-12-19,447.67
409,2025-12-13,268.88
409,2025-12-30,458.02
409,2025-12-15,359.5
410,2025-12-17,60.8
410,2025-12-31,141.7
410,2025-11-24,68.5
411,2025-12-08,82.23
411,2025-12-13,30.2
411,2025-11-12,36.57
411,2025-11-23,87.44
411,2025-11-21,56.36
411,2025-12-24,96.46
411,2025-12-11,131.27
411,2025-12-11,128.67
411,2025-12-04,44.44
412,2025-12-26,471.52
412,2026-01-01,382.23
412,2025-12-29,304.96
412,2025-12-15,129.2
412,2026-01-01,387.49
412,2025-12-24,399.75
412,2025-12-27,143.21
412,2025-12-31,121.53
412,2025-12-23,209.8
412,2025-12-16,256.72
412,2025-12-15,280.88
413,2025-11-24,85.21
413,2025-10-15,81.85
413,2025-12-03,82.24
414,2025-12-26,87.99
414,2025-11-21,97.49
414,2025-12-27,59.83
414,2026-01-01,136.38
414,2025-11-14,132.9
415,2025-12-19,443.5
415,2025-12-18,261.39
415,2025-12-14,148.75
415,2025-12-27,234.93
415,2025-12-27,496.76
415,2025-12-16,154.81
415,2025-12-18,173.97
415,2025-12-30,245.31
415,2025-12-22,462.12
415,2025-12-14,232.06
415,2025-12-31,436.0
415,2025-12-17,383.56
415,2025-12-16,225.85
415,2025-12-18,413.26
416,2025-12-14,230.51
416,2025-12-31,463.77
416,2026-01-01,428.5
416,2025-12-27,131.14
416,2025-12-14,290.61
416,2025-12-17,167.52
416,2025-12-25,184.91
416,2026-01-01,434.57
416,2025-12-22,105.75
416,2025-12-26,179.69
416,2025-12-26,301.48
416,2025-12-31,250.82
416,2025-12-29,401.81
416,2025-12-17,163.95
416,2025-12-14,380.37
416,2025-12-15,224.12
416,2025-12-28,431.93
417,2025-10-10,73.07
418,2025-12-27,417.25
418,2025-12-27,265.41
418,2025-12-20,482.26
418,2025-12-21,487.85
418,2026-01-01,117.24
418,2025-12-20,441.17
418,2025-12-28,156.48
418,2026-01-01,303.26
418,2025-12-27,252.65
418,2025-12-19,291.26
418,2025-12-30,351.07
418,2025-12-31,280.11
418,2025-12-24,467.06
418,2025-12-30,430.38
418,2025-12-15,469.63
418,2025-12-24,233.92
418,2025-12-19,368.56
418,2025-12-27,242.38
418,2025-12-26,429.92
419,2025-08-29,39.35
420,2025-11-16,65.99
420,2025-12-21,102.11
420,2025-11-22,93.13
420,2025-12-06,115.52
420,2025-11-17,86.56
421,2025-11-27,92.08
421,2025-12-20,71.15
421,2025-12-10,79.48
421,2025-12-07,67.93
421,2025-12-23,117.03
421,2025-11-15,58.9
421,2025-11-25,54.26
421,2025-12-09,47.66
421,2025-11-07,95.28
422,2025-12-31,77.67
422,2025-11-03,44.79
422,2025-12-24,71.14
423,2025-12-17,332.63
423,2025-12-22,196.09
423,2025-12-15,453.79
423,2025-12-23,313.82
423,2025-12-15,391.55
423,2025-12-13,466.6
423,2025-12-15,180.51
423,2025-12-19,403.93
423,2025-12-29,480.82
423,2025-12-13,333.25
423,2025-12-18,452.36
424,2025-12-18,186.63
424,2025-12-14,134.84
424,2025-12-19,484.62
424,2025-12-15,431.75
424,2025-12-30,240.66
424,2025-12-23,321.42
424,2025-12-21,404.87
424,2025-12-16,224.88
424,2025-12-30,273.48
424,2025-12-30,494.31
424,2025-12-29,476.4
424,2025-12-26,235.69
424,2025-12-29,422.04
424,2026-01-01,120.51
424,2025-12-23,125.0
424,2025-12-17,280.14
424,2025-12-26,242.79
424,2025-12-17,292.12
424,2025-12-26,399.75
424,2025-12-22,145.14
425,2025-12-07,33.22
425,2025-12-13,55.92
425,2025-11-11,93.76
426,2025-12-19,126.67
426,2025-11-14,137.75
426,2025-11-19,94.28
426,2025-12-19,60.26
427,2025-12-12,54.72
427,2025-11-27,36.45
427,2025-11-21,147.27
427,2025-12-18,70.04
428,2025-12-31,48.38
428,2025-11-04,142.65
428,2025-11-08,117.75
428,2025-12-31,132.67
428,2025-12-19,98.83
428,2025-11-29,142.41
429,2025-11-27,44.33
429,2025-12-21,131.05
429,2025-11-09,101.68
429,2025-11-12,53.01
429,2025-12-01,132.55
429,2025-12-27,54.84
429,2025-11-10,40.58
430,2025-10-25,34.55
430,2025-08-24,33.24
430,2025-12-10,83.12
431,2025-12-27,184.7
431,2025-12-25,228.83
431,2025-12-22,381.73
431,2025-12-23,366.77
431,2025-12-30,222.51
431,2025-12-19,378.48
431,2025-12-27,311.04
431,2025-12-19,312.89
431,2025-12-23,390.43
431,2025-12-16,416.76
431,2025-12-14,292.91
431,2025-12-26,340.23
432,2025-12-12,104.06
432,2025-12-29,99.92
432,2025-12-14,140.71
432,2025-12-16,116.54
433,2025-11-12,88.47
433,2025-11-06,102.3
433,2025-12-24,78.95
433,2025-11-05,70.13
433,2025-11-10,117.36
433,2025-12-12,126.62
433,2025-12-25,122.93
434,2025-12-19,132.72
434,2025-11-13,63.21
434,2025-12-12,46.42
434,2025-12-03,141.94
434,2025-12-09,76.54
434,2025-12-24,69.35
434,2025-11-25,130.37
435,2025-12-27,36.86
436,2025-12-23,18.23
437,2025-08-03,45.97
437,2025-09-04,97.8
438,2025-11-06,58.39
438,2025-12-09,87.05
438,2025-12-15,38.99
438,2025-11-06,84.82
438,2025-12-21,58.78
438,2025-12-06,60.64
438,2025-11-06,122.25
439,2025-12-22,416.77
439,2025-12-13,269.98
439,2025-12-26,275.16
439,2025-12-31,204.96
439,2026-01-01,257.3
439,2025-12-13,279.63
439,2025-12-15,238.48
439,2025-12-15,232.97
439,2025-12-25,142.65
439,2025-12-21,192.54
439,2025-12-13,497.31
439,2025-12-31,488.03
439,2025-12-29,306.65
439,2025-12-20,380.35
439,2025-12-29,439.27
439,2025-12-15,282.26
439,2025-12-14,180.59
439,2025-12-17,227.22
439,2025-12-31,122.49
440,2025-11-15,103.24
440,2025-12-03,37.67
440,2025-12-14,71.19
441,2025-12-22,21.65
442,2025-09-16,97.09
442,2025-10-17,88.85
443,2025-08-20,94.61
443,2025-10-06,47.67
443,2025-08-04,66.54
444,2025-12-18,90.39
444,2025-12-28,35.36
444,2025-11-11,69.88
444,2025-09-14,44.78
445,2025-12-26,121.25
445,2025-12-01,65.76
445,2025-12-18,52.09
445,2025-12-12,74.76
445,2025-12-29,57.09
445,2025-12-07,143.31
445,2025-12-10,69.14
445,2025-11-15,60.3
445,2025-11-14,148.16
446,2025-11-04,54.42
446,2025-12-29,130.63
446,2025-12-02,32.52
446,2025-12-08,31.05
446,2025-12-07,128.0
446,2025-11-15,34.49
446,2025-12-24,94.6
446,2025-11-09,106.15
446,2025-12-05,129.55
447,2025-12-20,278.11
447,2025-12-20,370.65
447,2025-12-19,139.69
447,2025-12-27,210.23
447,2026-01-01,186.06
447,2025-12-24,406.13
447,2025-12-14,181.92
447,2025-12-18,395.42
447,2025-12-28,259.65
447,2025-12-14,181.4
447,2025-12-29,467.41
448,2025-12-21,195.61
448,2025-12-28,273.81
448,2025-12-15,396.35
448,2025-12-31,402.48
448,2025-12-29,295.69
448,2025-12-20,197.02
448,2025-12-23,469.72
448,2025-12-13,219.97
448,2025-12-23,247.74
448,2025-12-16,259.99
448,2025-12-30,330.89
448,2025-12-26,106.66
448,2025-12-27,418.26
449,2025-12-24,334.12
449,2025-12-31,473.59
449,2025-12-25,364.54
449,2025-12-18,247.3
449,2025-12-25,224.29
449,2025-12-22,300.78
449,2025-12-16,386.9
449,2025-12-17,314.46
449,2025-12-20,445.75
449,2025-12-29,475.55
449,2025-12-21,290.19
449,2025-12-30,378.87
449,2025-12-15,445.18
449,2025-12-16,144.46
449,2025-12-29,451.1
449,2025-12-13,121.84
449,2025-12-17,305.05
449,2025-12-18,301.1
449,2025-12-28,443.14
449,2025-12-20,177.07
450,2025-12-13,412.02
450,2025-12-20,180.56
450,2025-12-21,130.12
450,2025-12-31,428.22
450,2025-12-23,282.69
450,2025-12-24,171.67
450,2025-12-28,280.09
450,2025-12-23,383.87
450,2025-12-14,308.62
450,2026-01-01,388.18
450,2025-12-26,354.36
450,2025-12-16,108.74
450,2025-12-28,107.78
451,2025-11-23,81.4
451,2025-12-14,124.02
451,2025-11-30,43.43
451,2025-11-07,137.2
451,2025-12-04,125.04
451,2025-11-27,87.24
452,2025-11-06,137.27
452,2025-11-05,88.49
452,2025-12-05,141.23
452,2025-11-07,141.72
452,2025-11-11,84.34
452,2025-11-09,136.85
452,2025-12-28,47.14
452,2025-12-15,68.92
453,2025-12-30,41.32
454,2025-12-30,68.34
455,2025-12-08,82.75
455,2025-11-25,37.67
455,2025-12-13,67.97
455,2025-11-18,134.36
455,2025-11-07,145.99
456,2025-12-30,31.82
457,2025-12-16,105.03
457,2025-12-14,143.8
457,2025-12-26,98.42
458,2025-12-13,83.06
458,2025-12-06,40.61
458,2025-10-31,75.07
459,2025-07-19,89.37
460,2025-12-26,49.67
461,2025-12-29,147.29
461,2025-12-28,36.93
461,2025-12-29,102.39
461,2025-12-24,62.6
461,2025-12-09,113.4
461,2025-12-15,40.87
461,2025-12-14,103.36
462,2025-11-28,31.64
462,2026-01-01,71.64
462,2025-11-03,58.76
462,2025-12-05,88.1
462,2025-11-28,99.18
463,2025-12-13,58.59
463,2025-11-14,120.07
463,2025-12-23,61.3
463,2025-11-04,52.25
463,2025-11-24,91.33
463,2025-12-15,131.38
464,2025-12-26,449.01
464,2025-12-15,447.19
464,2025-12-31,248.82
464,2025-12-15,152.56
464,2025-12-24,446.82
464,2025-12-19,149.77
464,2025-12-14,483.26
464,2025-12-28,305.58
464,2025-12-29,434.98
464,2025-12-21,164.25
464,2025-12-19,375.11
465,2025-11-25,42.77
465,2025-12-18,76.35
465,2026-01-01,119.68
465,2025-12-02,88.92
465,2025-12-28,115.34
465,2025-11-21,67.14
466,2025-12-31,65.66
467,2025-11-05,124.36
467,2025-12-26,111.75
467,2025-12-02,131.99
467,2025-11-04,40.63
467,2025-11-08,30.93
467,2025-11-13,101.54
468,2025-07-24,87.33
468,2025-10-16,85.18
469,2025-12-30,46.05
469,2025-12-23,44.28
469,2025-12-21,88.03
469,2025-12-16,104.43
469,2025-11-07,135.32
470,2025-12-16,208.46
470,2025-12-14,264.46
470,2025-12-23,102.96
470,2025-12-20,246.67
470,2025-12-27,490.58
470,2025-12-30,420.06
470,2025-12-28,127.21
470,2025-12-30,206.72
470,2025-12-21,272.89
470,2025-12-20,443.33
470,2025-12-19,105.04
470,2025-12-27,374.89
470,2025-12-25,192.96
470,2025-12-16,380.63
470,2025-12-20,263.67
470,2025-12-13,170.41
470,2025-12-18,154.82
471,2025-12-21,44.01
472,2025-09-21,98.99
472,2025-11-22,28.35
472,2025-12-21,62.52
472,2025-09-27,51.74
473,2025-11-28,86.93
473,2025-12-28,92.19
473,2025-12-26,50.9
473,2025-12-23,105.81
473,2025-11-29,83.36
473,2025-12-02,57.94
473,2025-12-26,65.57
474,2025-12-18,47.77
475,2025-12-17,85.68
475,2025-12-26,65.75
475,2025-11-18,134.12
475,2025-12-10,42.75
476,2025-10-10,29.12
476,2025-09-11,86.75
477,2025-11-30,85.0
477,2025-11-16,60.22
477,2025-12-15,106.68
477,2025-11-10,133.94
477,2025-11-12,65.12
477,2025-12-23,61.81
478,2025-12-15,56.44
478,2025-12-17,42.52
478,2025-11-28,88.63
478,2025-12-31,93.38
478,2025-11-22,62.06
478,2025-12-28,107.95
479,2025-12-20,63.25
480,2025-11-05,69.72
480,2025-08-01,40.6
481,2025-12-27,254.68
481,2025-12-31,487.8
481,2025-12-17,145.0
481,2025-12-24,472.94
481,2025-12-14,274.7
481,2025-12-30,415.64
481,2025-12-13,361.69
481,2025-12-27,378.68
481,2026-01-01,434.55
481,2025-12-27,490.24
481,2025-12-29,428.74
481,2025-12-15,451.73
481,2025-12-30,315.68
481,2025-12-26,407.15
482,2025-11-12,27.76
482,2025-08-29,76.12
482,2025-10-25,88.67
482,2025-07-24,57.52
483,2025-12-23,32.89
484,2025-11-14,70.59
484,2025-11-15,73.21
484,2025-12-23,109.42
484,2025-12-07,111.9
484,2025-11-18,113.94
484,2025-11-19,36.85
484,2025-12-28,45.03
485,2025-08-11,67.81
486,2025-12-18,78.23
487,2025-12-22,20.0
488,2025-10-04,39.57
488,2025-09-22,87.11
489,2025-12-25,44.0
490,2025-12-12,40.34
490,2025-10-09,80.8
491,2025-12-19,275.22
491,2025-12-17,333.01
491,2025-12-23,332.97
491,2025-12-17,447.85
491,2025-12-20,173.7
491,2025-12-26,335.12
491,2025-12-25,149.95
491,2025-12-27,119.6
491,2025-12-27,181.14
491,2026-01-01,316.55
491,2025-12-20,110.64
491,2025-12-14,204.16
491,2025-12-25,396.67
491,2025-12-28,457.25
491,2025-12-23,240.99
491,2025-12-19,222.33
491,2025-12-24,443.44
491,2026-01-01,130.96
491,2025-12-23,173.64
492,2025-12-27,331.5
492,2025-12-27,410.76
492,2025-12-15,433.78
492,2025-12-21,369.13
492,2025-12-13,440.34
492,2025-12-17,219.98
492,2026-01-01,225.66
492,2026-01-01,113.2
492,2025-12-20,331.92
492,2025-12-18,415.57
492,2025-12-22,187.09
492,2025-12-21,119.23
493,2025-12-23,121.08
493,2025-12-05,56.67
493,2025-11-23,47.59
493,2025-12-16,60.41
493,2025-12-18,48.81
493,2025-11-06,72.09
493,2026-01-01,120.58
493,2025-11-12,139.4
493,2025-12-28,78.66
494,2025-12-31,78.96
495,2025-12-31,51.7
496,2025-12-21,61.88
496,2025-12-07,53.6
496,2025-11-15,108.79
496,2025-11-22,103.64
496,2025-12-01,146.2
497,2025-12-01,111.22
497,2026-01-01,86.29
497,2025-11-28,66.45
497,2025-11-09,70.28
497,2025-11-08,42.56
497,2025-11-05,91.59
498,2025-12-22,393.46
498,2025-12-28,139.04
498,2025-12-29,134.71
498,2025-12-13,428.59
498,2025-12-15,149.85
498,2025-12-15,314.91
498,2025-12-29,373.07
498,2025-12-26,107.07
498,2025-12-16,456.39
498,2025-12-14,432.96
498,2025-12-19,236.7
498,2025-12-31,376.71
499,2025-09-27,98.85
499,2025-09-21,30.54
499,2025-07-07,83.88
500,2025-12-28,426.84
500,2025-12-29,352.25
500,2025-12-26,187.1
500,2025-12-21,224.15
500,2025-12-16,139.34
500,2025-12-23,476.2
500,2025-12-28,449.9
500,2025-12-24,349.65
500,2025-12-29,126.91
500,2025-12-24,208.57
500,2025-12-15,388.42
500,2025-12-18,226.29
